Wall time,Step,Value
1732129548.592399,0,1.1253529787063599
1732129811.800235,1,0.9642643928527832
1732129842.148873,2,0.9437170028686523
1732129872.32916,3,0.9308177828788757
1732129902.768357,4,0.9203768968582153
1732129932.910773,5,0.9139456748962402
1732129963.275368,6,0.9068619608879089
1732129993.625849,7,0.9014619588851929
1732130023.725789,8,0.8963897228240967
1732130054.091999,9,0.891899585723877
1732130084.237523,10,0.8879671692848206
1732130114.606649,11,0.8841966986656189
1732130144.774483,12,0.8809999227523804
1732130175.210908,13,0.877856433391571
1732130205.371069,14,0.874969482421875
1732130235.725387,15,0.8723440766334534
1732130266.037851,16,0.8696237802505493
1732130296.239449,17,0.8675015568733215
1732130326.612476,18,0.8652613759040833
1732130356.78348,19,0.8631252646446228
1732130387.183664,20,0.8611771464347839
1732130417.347462,21,0.8593529462814331
1732130447.671112,22,0.8576094508171082
1732130477.79655,23,0.8546835780143738
1732130508.18168,24,0.8536876440048218
1732130538.354015,25,0.8527224063873291
1732130568.728488,26,0.8520838618278503
1732130599.05404,27,0.8512200713157654
1732130629.216312,28,0.850638747215271
1732130659.607203,29,0.8498553037643433
1732130689.784594,30,0.8492767810821533
1732130720.206864,31,0.8484523296356201
1732130750.381613,32,0.8478193283081055
1732130780.756053,33,0.8472409248352051
1732130809.731909,34,0.8466966152191162
1732130841.266125,35,0.8454369306564331
1732130873.270528,36,0.8451842665672302
1732130902.734019,37,0.8448588252067566
1732130924.859373,38,0.844516396522522
1732130946.99956,39,0.8442039489746094
1732130969.151985,40,0.8438536524772644
1732130996.38466,41,0.8436396718025208
1732131027.73767,42,0.8433499932289124
1732131058.343463,43,0.8429927229881287
1732131089.222789,44,0.8426569104194641
1732131119.647098,45,0.8426386117935181
1732131149.869213,46,0.8421959280967712
1732131180.320103,47,0.841606080532074
1732131210.575279,48,0.8413571119308472
1732131240.998237,49,0.8413691520690918
1732131271.17638,50,0.8412271738052368
1732131301.589231,51,0.8410801291465759
1732131331.800513,52,0.8409305214881897
1732131362.224119,53,0.8408836722373962
1732131392.580175,54,0.840549886226654
1732131422.867694,55,0.8405296802520752
1732131453.316315,56,0.8405351042747498
1732131483.5276,57,0.8402289748191833
1732131513.939555,58,0.8402114510536194
1732131544.169495,59,0.8400022983551025
1732131574.609102,60,0.8398962020874023
1732131604.832115,61,0.839759349822998
1732131635.277561,62,0.839621365070343
1732131665.500679,63,0.8395342826843262
1732131695.9533,64,0.8394981026649475
1732131726.395732,65,0.839165449142456
1732131756.634259,66,0.8390966653823853
1732131787.060551,67,0.8390422463417053
1732131817.29877,68,0.8389159440994263
1732131847.711932,69,0.8387627601623535
1732131877.912074,70,0.8388192057609558
1732131908.351704,71,0.8386130332946777
1732131938.575422,72,0.8384341597557068
1732131968.982457,73,0.8386374711990356
1732131999.424563,74,0.8385405540466309
1732132029.683465,75,0.8385211825370789
1732132060.142741,76,0.8385016322135925
1732132090.366629,77,0.8384553790092468
1732132120.787641,78,0.8383681774139404
1732132150.995723,79,0.8384005427360535
1732132181.399115,80,0.8383420705795288
1732132211.65376,81,0.8383662104606628
1732132242.153147,82,0.8382903337478638
1732132272.40928,83,0.8382832407951355
1732132302.821475,84,0.8382354378700256
1732132333.247783,85,0.8381561040878296
1732132363.430513,86,0.838292121887207
1732132393.811253,87,0.8381607532501221
1732132424.056067,88,0.8381097912788391
1732132454.50002,89,0.8380538821220398
1732132484.69756,90,0.838062047958374
1732132515.129102,91,0.8380628824234009
1732132545.332672,92,0.838039219379425
1732132575.780886,93,0.8379234075546265
1732132606.174944,94,0.8380197882652283
1732132636.331064,95,0.8379825353622437
1732132666.733724,96,0.837901771068573
1732132696.943945,97,0.8377811312675476
1732132727.329613,98,0.8379029631614685
1732132757.551911,99,0.8377522230148315
1732132787.953458,100,0.8377354741096497
1732132926.473289,101,0.8377541303634644
