Wall time,Step,Value
1731857272.013817,0,1.4700380563735962
1731857782.669078,1,1.1271862983703613
1731858070.795679,2,1.0681260824203491
1731858351.605517,3,1.0351940393447876
1731858877.535857,4,1.0127813816070557
1731859182.644254,5,0.9961352944374084
1731859483.620403,6,0.982759952545166
1731860021.18447,7,0.9719032049179077
1731860351.001067,8,0.9628392457962036
1731860676.457165,9,0.9549845457077026
1731861238.902455,10,0.9482553005218506
1731861560.891424,11,0.9423187971115112
1731861877.396282,12,0.9371545314788818
1731862438.248997,13,0.932306706905365
1731862755.14968,14,0.9280716776847839
1731863065.603223,15,0.9242705702781677
1731863606.771877,16,0.9208428263664246
1731863957.026924,17,0.9176583290100098
1731864287.39648,18,0.9147624969482422
1731864894.235461,19,0.9119392037391663
1731865234.478192,20,0.9095882177352905
1731865558.266051,21,0.9070575833320618
1731866125.058118,22,0.9048560857772827
1731866411.499604,23,0.9028896689414978
1731866723.810765,24,0.901921808719635
1731867250.689687,25,0.9010648131370544
1731867563.423383,26,0.9001349806785583
1731867876.020027,27,0.8991718888282776
1731868419.829192,28,0.898224949836731
1731868744.338969,29,0.8975061178207397
1731869056.557399,30,0.8965926766395569
1731869625.630741,31,0.895793080329895
1731869952.355346,32,0.8950070142745972
1731870337.712821,33,0.8943272829055786
1731870923.212466,34,0.8936837911605835
1731871262.514656,35,0.8927625417709351
1731871655.330871,36,0.8924639225006104
1731872298.722403,37,0.8921266198158264
1731872642.221576,38,0.8918058276176453
1731873025.775713,39,0.8914945125579834
1731873677.086858,40,0.8911190629005432
1731873983.574852,41,0.8907685875892639
1731874285.106689,42,0.8903998136520386
1731874884.157467,43,0.8902140855789185
1731875201.588307,44,0.889739453792572
1731875548.507848,45,0.8895695805549622
1731876116.298002,46,0.8891762495040894
1731876454.758753,47,0.8888792395591736
1731876782.577298,48,0.8887131810188293
1731877314.207004,49,0.8884927034378052
1731877606.333602,50,0.8883494734764099
1731877891.481621,51,0.8882507085800171
1731878445.23884,52,0.8881390690803528
1731878742.659628,53,0.8880358338356018
1731879025.63112,54,0.8877885937690735
1731879576.784737,55,0.8876708149909973
1731879918.530628,56,0.8875173330307007
1731880323.379002,57,0.8874444365501404
1731880923.515362,58,0.8872220516204834
1731881271.172025,59,0.8871248364448547
1731881603.569148,60,0.8869940042495728
1731882253.775616,61,0.8868270516395569
1731882588.292949,62,0.8866832852363586
1731882877.378658,63,0.8865111470222473
1731883332.320444,64,0.8863341212272644
1731883571.488296,65,0.8862316608428955
1731883801.48804,66,0.8860828876495361
1731884253.96956,67,0.8860098123550415
1731884484.614013,68,0.8859521150588989
1731884743.874523,69,0.8859907388687134
1731885218.349081,70,0.8858686089515686
1731885487.419587,71,0.8856702446937561
1731885755.298115,72,0.8858516216278076
1731886230.067525,73,0.8856554627418518
1731886520.676316,74,0.8857032060623169
1731886799.601303,75,0.8857452869415283
1731887277.189655,76,0.8854761123657227
1731887516.992649,77,0.885604739189148
1731887767.551773,78,0.885439932346344
1731888232.887131,79,0.8854609727859497
1731888456.196042,80,0.8855181932449341
1731888691.050582,81,0.8854773640632629
1731889171.825123,82,0.8854293823242188
1731889410.349374,83,0.8852964639663696
1731889646.976617,84,0.8853959441184998
1731890134.423012,85,0.8852172493934631
1731890379.475848,86,0.8852879405021667
1731890610.02574,87,0.8852061033248901
1731891072.195765,88,0.8851775527000427
1731891298.302744,89,0.8851972818374634
1731891524.312041,90,0.8851855397224426
1731891992.457658,91,0.8851045966148376
1731892232.258534,92,0.8850823640823364
1731892475.485402,93,0.8850150108337402
1731892959.232855,94,0.8850169777870178
1731893217.026864,95,0.8849608898162842
1731893491.461277,96,0.8847463726997375
1731893990.173157,97,0.8849705457687378
1731894243.802086,98,0.8849512934684753
1731894501.340968,99,0.8848966956138611
1731894984.26701,100,0.884880542755127
1731895233.043147,101,0.884793221950531
